Y;X;tourism;information;name;hiking;ele;direction_east:1;direction_north:1;direction_south:1;website;board_type;direction_west:1;direction_south:2;direction_east:2;fireplace;addr:street;direction_west:2;direction_north:2;addr:housenumber;addr:postcode;direction_south:3;phone;addr:city;direction_east:3;operator;direction_southwest:1;map_type;amenity;direction_northeast:1;map_size;description;direction_southeast:1;direction_southwest:2;direction_north:3;direction_west:3;direction_northwest:1;wheelchair;wikidata;direction_southeast:2;name:fr;direction_northeast:2;name:de;opening_hours;artwork_type;mtb;direction_northwest:2;direction_south:4;direction_east:4;direction_southeast:3;direction_southwest:3;addr:country;ref;internet_access;Column1;_1
46.7332129;7.2468281;information;guidepost;Aergera-Br?cke;yes;816;St. Silvester 00:40;;Kapberg 02:35;;;;L'Auta Chia 03:30;;;;;;;;La Berra 04:40;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarzsee 04:25;;;;;;;;
46.7352964;7.2520716;information;guidepost;Plasselb;yes;856;Hapferen 00:55;;;;;Graben 00:50;;Plaffeien 01:20;;;Giffers 01:35;;;;;;;Gross Schwyberg 02:45;;;;;;;;;;;Marly 03:10;Neuhaus 00:30;;;;;;;;;;Buechench?ppeli 01:00;;Schwarzsee 05:25;;;;;;;
46.4648676;7.0819558;information;guidepost;Rossini?re Gare;;882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4644832;7.0981491;information;guidepost;Pond de la Chaudaine;;887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4639813;7.1260815;information;guidepost;Granges d'Oex;;932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.467997;7.1953175;information;guidepost;Martigny;;1524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7268949;7.3154506;information;guidepost;Br?nnti Egg;yes;1203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7222294;7.3190263;information;guidepost;Obersti Siten;yes;1084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.724461;7.3223761;information;guidepost;Martene;yes;1205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.731608;7.3313666;information;guidepost;Underi H?llstett;yes;1405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7306615;7.3665786;viewpoint;;Panoramaplatz Otteleuebad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7372196;7.3621242;information;guidepost;Horb?elpass;yes;1575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7388561;7.3666264;attraction;;Cheesere H?hle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7412913;7.3719488;information;guidepost;Pfyffe;yes;1665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7483844;7.3799704;chalet;;Waldhaus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7383449;7.3926236;information;guidepost;S?ftenen;yes;1548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7434772;7.3831714;viewpoint;;G?ggersteg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7449329;7.3846958;information;guidepost;G?gger;yes;1615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7294614;7.2793319;information;guidepost;Hapfere;yes;943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7295493;7.2937167;information;guidepost;Rufenen;yes;846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.741847;7.2855304;information;guidepost;Plaffeien;yes;850;;;;;;;;;;;;;;;;;;;;Rufenen Saga 00:30;;;Guggersbachbr?cke 00:50;;;Hapferen 00:25;Zollhaus 01:10;;;Berg 00:20;;;Gross Schwyberg 02:30;;Guggisberg 02:00;;;;;Buechench?ppeli 00:50;;;Schwarzsee 05:00;Schwarzsee 02:45;;;;;
46.9980254;6.7250705;guest_house;;BnB Les Prises;;;;;;http://www.lesprises.ch;;;;;;Les Prises;;;12;2316;;;Les Ponts-de-Martel;;Eveline & Claude-Eric Robert;;;;;;;;;;;;limited;;;;;;;;;;;;;;FR;;wlan;;
46.9977112;6.7354824;attraction;;Chauffage ? distance ? bois;;;;;;;;;;;;Marais-Rouge;;;7;2316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9987579;6.7349177;information;guidepost;Les Ponts de Martel;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;
46.999054;6.7351026;guest_house;;Chambres d'H?tes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9990761;6.7351955;guest_house;;Buffet de la Gare;;;;;;;;;;;;;;;;;;;;;;;;pub;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9880622;6.7921528;information;guidepost;La Tourne;;1129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q679606;;;;;;;;;;;;;;;;;
47.0047;6.805552;information;guidepost;Cucheroud Dessus;;1326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9574353;6.7695637;information;board;R?serve du Creu-du-Van;;;;;;;wildlife;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9575055;6.7696223;information;guidepost;Champ du Moulin;;617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9575285;6.7696506;information;map;Gorges de l'Areuse;yes;;;;;;;;;;;;;;;;;;;;;;topo;;;region;;;;;;;;;;;;;;;;;;;;;;;;;
46.9575774;6.7702812;hotel;;la Truite;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9616317;6.7839134;information;guidepost;Pont de la Verri?re;;575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9630127;6.7842687;viewpoint;;Chute de la Verri?re;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9767051;6.7917581;viewpoint;;Les Tablettes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9767256;6.7918116;information;board;Les Tablettes;;;;;;;;;;;;;;;;;;;;;;;;;;;Panorama;;;;;;;;;;;;;;;;;;;;;;;;
46.9769512;6.7915008;information;guidepost;Les Tablettes;;1288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9781073;6.8100143;information;guidepost;Rochefort;yes;762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9581506;6.7334998;information;guidepost;Antenne TV;;1110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9630914;6.7314056;information;guidepost;Le Haut de la C?te;;1035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9045702;6.6214528;information;guidepost;Plat de Riau;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9260041;6.6327388;information;guidepost;Couvet;yes;755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9113459;6.6102353;information;guidepost;M?tiers;;735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9100265;6.6116599;museum;;Maison de l'absinthe;;;;;;http://www.maison-absinthe.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9167518;6.6006802;information;guidepost;Boveresse;yes;735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9117532;6.6112853;information;guidepost;M?tiers;yes;735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9562667;6.7205134;hotel;;Titisee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;
46.960064;6.7268331;information;board;Via Ferrata Tichodrome;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47.0131629;6.7024477;hotel;;Hotel du Vieux Puits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9034045;6.5716916;information;guidepost;Chapeau de Napol?on;yes;961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9037225;6.5717834;hotel;;Le Chapeau de Napol?on;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8454477;6.5145986;information;guidepost;Chalet de la Maya;yes;1315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8350058;6.5217503;information;guidepost;La Casba;;1412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8364281;6.5237855;information;guidepost;Les Avattes;;1456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8439985;6.5214036;chalet;;Buvette du Solier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8444949;6.5224043;information;guidepost;Le Sollier;yes;1373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8505603;6.5100912;information;guidepost;Noirvaux;yes;997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8486388;6.5290264;information;guidepost;La Merlaz;yes;1318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8276012;6.5339001;guest_house;;bnblesrasses.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8277913;6.5347806;hotel;;Grand H?tel des Rasses;;;;;;http://www.grandhotelrasses.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8504124;6.5389674;hotel;;H?tel du Chasseron;;;;;;http://www.chasseron.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;no;;
46.850402;6.5391377;viewpoint;;H?tel du Chasseron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8506635;6.5391005;information;guidepost;H?tel du Chasseron;yes;1590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8517082;6.5383082;information;map;Panorama du Chasseron;;;;;;;;;;;;;;;;;;;;;;;topo;;;region;;;;;;;;;;;;;;;;;;;;;;;;;
46.8625371;6.5429511;viewpoint;;Les Roches ?boul?es;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8596317;6.5517902;chalet;;La Grandsonnaz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8759089;6.5494026;information;guidepost;Petite Robella;yes;1222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8761963;6.5501777;information;board;Via Rousseau - La Robella;;;;;;;history;;;;;;;;;;;;;;;;;;;;Jean-Jacques Rousseau;;;;;;;;;;;;;;;;;;;;;;;;
46.8863125;6.5518264;hotel;;Auberge de F?es;;;;;;http://www.auberge-des-fees.ch;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;Auberge des F?es;;;;;;;;;;;;;;;
46.8881868;6.5524695;information;board;La Commune de Val-de-Travers;;;;;;;notice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8883324;6.5525046;information;guidepost;Buttes;yes;770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9795305;6.6071031;hotel;;Au Loup Blanc;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
47.0107901;6.6275226;guest_house;;Les greniers du Meix-Lagor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8032147;6.5132364;viewpoint;;Mont de Baulmes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;limited;;;;;;;;;;;;;;;;;;
46.9104217;6.5628408;information;guidepost;St-Sulpice;yes;750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8602717;6.5736977;information;guidepost;Les Cernets Dessous;;1357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5076835;6.4977854;museum;;Expo Fondation Bolle;;;;;;http://www.fondationbolle.ch/;;;;;;;;;;1110;;;Morges;;Salvatore GERVASI;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.5083871;6.4972648;hotel;;La Nouvelle Couronne;;;;;;https://www.couronne-morges.ch/;;;;;;Passage de la Couronne;;;2;1110;;;Morges;;Groupe H?tels et Patrimoine;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.5084424;6.4977827;gallery;;Espace 81;;;;;;;;;;;;Grand-Rue;;;81;1110;;;Morges;;;;;;;;;;;;;;;;;;;;Mo-Fr 10:00-18:00, Sa 09:00-18:00, Su 14:00-18:00;;;;;;;;CH;;;;
46.5091778;6.4982644;museum;;Mus?e Forel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q3329046;;;;;Tu-Su 14:00-18:00;;;;;;;;;;;;
46.5445126;6.5045172;viewpoint;;Aux larits;;470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3603713;6.9750073;information;guidepost;Luan;;1240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3601992;6.9773189;information;guidepost;Luan;yes;1220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3427104;6.9878687;picnic_site;;Prafandaz;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3423921;6.9897906;information;guidepost;Prafandaz;yes;1544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3496918;6.9982273;information;guidepost;Solacyre;yes;1827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3422246;7.0009089;guest_house;;Le Bockli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3593723;7.0027625;information;board;Energie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3598205;7.0015296;viewpoint;;Le Kuklos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.359826;7.0017057;information;board;Energie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3598025;7.0019592;information;map;Panorama;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3597531;7.0022661;information;board;Energie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3597422;7.0025812;information;guidepost;Berneuse;;2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3596437;7.0028964;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3597451;7.0028283;information;board;Energie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3643208;7.0067496;information;guidepost;Ai;yes;1891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3663121;7.0148744;information;guidepost;Mayen;yes;1842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3972558;6.9240776;hotel;;H?tel du Port;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.396848;6.9249994;hotel;;Romantica;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3980183;6.9247367;hotel;;H?tel du Quai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3981074;6.9247902;hotel;;H?tel du Vieux P?cheur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3985099;6.924735;information;guidepost;Port de Villeneuve;yes;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3981575;6.9268219;information;guidepost;Villeneuve Gare;;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3985515;6.9263882;information;office;Montreux Riviera Tourisme;;;;;;;;;;;;Place de la Gare;;;;1844;;;Villeneuve;;Montreux-Vevey Tourisme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7734966;6.6350253;artwork;;L'Homme Volant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sculpture;;;;;;;;;;;
46.6791407;6.6260695;hotel;;Ferm'aventure;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6840503;6.6200673;viewpoint;;?tang du Buron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5463806;6.6083575;information;;H?pital de Cery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3509199;7.1720933;chalet;;La Casquette du Culan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3414948;7.1081541;information;guidepost;Lavanchy Poy;;1555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3531788;7.1135225;information;guidepost;Les Aviolats;;1090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3581115;7.1112699;information;guidepost;Grangettes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3221211;7.0741117;information;guidepost;Bretaye;;1806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3315826;7.0668231;viewpoint;;Petit Chamossaire;;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3509061;7.0674471;information;guidepost;Le Forclaz;yes;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;
46.3500433;7.0698006;information;guidepost;La Forclaz;;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3325214;7.0832575;hotel;;H?tel du Lac des Chavonnes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5870173;6.61917;viewpoint;;Le Signal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5910973;6.6231566;viewpoint;;Place De L'Orme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9139274;6.6548861;information;guidepost;Le Couvent;;1120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.9231417;6.6751674;information;guidepost;La Banderette;yes;1061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.2904248;7.0957937;chalet;;Chalet Le Pigeonnier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.2952352;7.1046919;information;guidepost;Les Chaux;;1754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.2951797;7.1049225;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.2935965;7.1162559;viewpoint;;La Chaux-Ronde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3025962;7.1226729;information;map;R?serve naturelle de Taveyanne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3040741;7.1228285;information;guidepost;Taveyannaz;yes;1649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3079964;7.1283853;information;map;R?serve naturelle de Taveyanne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.317414;7.1367153;information;guidepost;Arpille;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3142745;7.1473706;information;guidepost;Orgevaux;;1795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3189126;7.127668;information;guidepost;La Croix;;1753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3250346;7.1281633;attraction;;Pyramides de Gypse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3289245;7.1402986;information;guidepost;Fond Des Mazots;;1552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3210304;7.1474339;information;guidepost;Fond de Culan;;1529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3253607;7.141267;information;guidepost;La Tailla;;1629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.320611;7.1538803;information;guidepost;Chalet Vieux;;1742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3283417;7.156129;information;guidepost;La Laya;;1640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3621203;7.1536551;information;guidepost;La Dia;;1467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3683086;7.1539475;information;guidepost;Marnex;;1738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3676694;7.1643342;information;guidepost;Meitreile;;1803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3667767;7.1802012;information;guidepost;La Cura;;1685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3738751;7.173641;information;guidepost;Arpille;;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3395411;7.1621639;information;guidepost;Le Droutsay;yes;1197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3394587;7.1625456;information;map;santiers-walking.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3457094;7.1626235;information;guidepost;Passerelle d'Aigue-Noire;yes;1173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3474823;7.1559384;information;map;Plan des pistes de ski de fond et itin?raires de raquettes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3498363;7.1573701;information;map;Plan des pistes de ski de fond et itin?raires de raquettes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.349866;7.1573701;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3511314;7.1553112;information;map;Plan des pistes de ski de fond et itin?raires de raquettes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3511365;7.15538;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3499711;7.1571487;information;guidepost;Les Diablerets;;1159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3467813;7.1591833;hotel;;Les Sources;;;;;;;;;;;;;;;;1865;;;Ormont-Dessus;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.3487181;7.1583013;information;map;SuissMobile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3500699;7.158956;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3552361;7.1503992;chalet;;Les Bosquet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3525523;7.1530407;hotel;;Le Chamois;;;;;;;;;;;;Route du Pillon;;;70;1865;;;Les Diablerets;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3515928;7.1545033;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3525378;7.1546518;guest_house;;Ch?let Alpin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3541723;7.1609111;chalet;;Capucine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3542234;7.1627752;information;guidepost;La Moille;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3387694;7.1639685;information;guidepost;Le Droutsay;;1197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3255327;7.1241211;attraction;;Pyramides de Gypse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3322433;7.1325373;information;guidepost;Les Mazots;;1718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3309867;7.1372562;information;guidepost;Les Mazots;yes;1664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;
46.3376444;7.1427918;information;guidepost;La Jorasse;;1645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
